GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0006091	P	generation of precursor metabolites and energy	5	665	285	37767	0.56	1	// A0A0D3CYR2 // A0A0D3CVT0 // A0A0D3CZ29 // A0A0D3CVS9 // A0A0D3CYA3 
GO:0006519	P	cellular amino acid and derivative metabolic process	13	665	682	37767	0.43	1	// A0A0D3CVH6 // A0A0D3CYU3 // A0A0D3CWI9 // A0A0D3D1M3 // A0A0D3CYA6 // A0A0D3CYE6 // A0A0D3D1J6 // A0A0D3CYE3 // A0A0D3CXQ0 // A0A0D3CZA9 // A0A0D3D1T5 // A0A0D3CY63 // A0A0D3D1R8 
GO:0048856	P	anatomical structure development	37	665	1726	37767	0.13	1	// A0A0D3EID7 // A0A0D3CWI9 // A0A0D3EIF8 // A0A0D3D1M1 // A0A0D3CVI4 // A0A0D3EIB3 // A0A0D3D184 // A0A0D3CY86 // A0A0D3D1T5 // A0A0D3CY63 // A0A0D3EIH2 // A0A0D3CZ13 // A0A0D3CY01 // A0A0D3CWM0 // A0A0D3CYZ7 // A0A0D3CWY7 // A0A0D3D162 // A0A0D3CWD0 // A0A0D3CZ94 // A0A0D3CVJ9 // A0A0D3EIG9 // A0A0D3CVJ4 // A0A0D3EIG4 // A0A0D3EIG2 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CYJ9 // A0A0D3CWJ3 // A0A0D3EI65 // A0A0D3CY75 // A0A0D3CY76 // A0A0D3CZ21 // A0A0D3D1B3 // A0A0D3CY36 // A0A0D3D1D7 // A0A0D3D195 // A0A0D3CVI1 
GO:0006399	P	tRNA metabolic process	5	665	141	37767	0.11	1	// A0A0D3CWI9 // A0A0D3D1H2 // A0A0D3CZ64 // A0A0D3EID1 // A0A0D3EIG1 
GO:0044085	P	cellular component biogenesis	10	665	571	37767	0.55	1	// A0A0D3CWE6 // A0A0D3CWP1 // A0A0D3EIG5 // A0A0D3CYZ7 // A0A0D3CZ94 // A0A0D3CYB1 // A0A0D3CZ64 // A0A0D3CYV4 // A0A0D3CY63 // A0A0D3CY75 
GO:0006790	P	sulfur metabolic process	6	665	220	37767	0.2	1	// A0A0D3CVH6 // A0A0D3CYU3 // A0A0D3D1B1 // A0A0D3EIG5 // A0A0D3CYE6 // A0A0D3CYE3 
GO:0006412	P	translation	10	665	1445	37767	1	1	// A0A0D3CWI9 // A0A0D3EIA7 // A0A0D3D1M2 // A0A0D3CWR7 // A0A0D3CYB1 // A0A0D3CWK5 // A0A0D3CZB1 // A0A0D3D1Z7 // A0A0D3EI90 // A0A0D3CZB9 
GO:0006396	P	RNA processing	10	665	453	37767	0.28	1	// A0A0D3CYR3 // A0A0D3D1H2 // A0A0D3EIG5 // A0A0D3D1B9 // A0A0D3D197 // A0A0D3CZB6 // A0A0D3CZ64 // A0A0D3EIG1 // A0A0D3D138 // A0A0D3CYE8 
GO:0000166	F	nucleotide binding	106	665	2267	37767	2.6e-19	1.3e-16	// A0A0D3CWP6 // A0A0D3CYS1 // A0A0D3CXY1 // A0A0D3CX08 // A0A0D3EIB2 // A0A0D3CVM5 // A0A0D3CYJ1 // A0A0D3D1Y0 // A0A0D3CYC7 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3CYR1 // A0A0D3CYA0 // A0A0D3CWW2 // A0A0D3CVU0 // A0A0D3CWW1 // A0A0D3CX04 // A0A0D3EIA2 // A0A0D3CX41 // A0A0D3D1W1 // A0A0D3CYJ2 // A0A0D3CWN3 // A0A0D3D1W2 // A0A0D3CYJ6 // A0A0D3CYJ4 // A0A0D3D1V9 // A0A0D3CYB9 // A0A0D3D139 // A0A0D3CXQ8 // A0A0D3CYU7 // A0A0D3CWE6 // A0A0D3CYU3 // A0A0D3D1H2 // A0A0D3CX17 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3CX11 // A0A0D3CX10 // A0A0D3CX18 // A0A0D3EIH0 // A0A0D3CYE2 // A0A0D3D197 // A0A0D3D1L5 // A0A0D3CZ65 // A0A0D3CY95 // A0A0D3CVH6 // A0A0D3CYD0 // A0A0D3CVH3 // A0A0D3CWT2 // A0A0D3EIF3 // A0A0D3CVP1 // A0A0D3CVI5 // A0A0D3CVI6 // A0A0D3CZ71 // A0A0D3CVI9 // A0A0D3CX76 // A0A0D3CYG1 // A0A0D3CYG4 // A0A0D3CYG6 // A0A0D3CVT1 // A0A0D3D162 // A0A0D3CWD0 // A0A0D3D164 // A0A0D3CWD4 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3CYN4 // A0A0D3CYN0 // A0A0D3D1S8 // A0A0D3CXK0 // A0A0D3CZ02 // A0A0D3CXM6 // A0A0D3CY35 // A0A0D3CYF0 // A0A0D3CWI9 // A0A0D3CVR7 // A0A0D3D1P5 // A0A0D3CWI6 // A0A0D3CX53 // A0A0D3CX54 // A0A0D3CYI3 // A0A0D3CYI0 // A0A0D3CYI1 // A0A0D3CYI6 // A0A0D3CWZ3 // A0A0D3CYI5 // A0A0D3CXJ8 // A0A0D3D144 // A0A0D3CYA3 // A0A0D3D146 // A0A0D3CXR0 // A0A0D3CVS5 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3EIC4 // A0A0D3EIC8 // A0A0D3EIC9 // A0A0D3CVL5 // A0A0D3CYH3 // A0A0D3CZ17 // A0A0D3CYH6 // A0A0D3CYH9 // A0A0D3CZ16 // A0A0D3CZ29 // A0A0D3CY97 // A0A0D3CWW6 
GO:0032559	F	adenyl ribonucleotide binding	76	665	1384	37767	1.7e-17	3.6e-15	// A0A0D3CWI9 // A0A0D3CZ71 // A0A0D3EIC8 // A0A0D3EIH0 // A0A0D3CVR7 // A0A0D3CWT2 // A0A0D3CWP6 // A0A0D3D1P5 // A0A0D3EIF3 // A0A0D3CVP1 // A0A0D3CX17 // A0A0D3D1W1 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3CXJ8 // A0A0D3CX11 // A0A0D3CX10 // A0A0D3CVM5 // A0A0D3CWN3 // A0A0D3CX54 // A0A0D3CYI3 // A0A0D3CYI0 // A0A0D3CYI1 // A0A0D3CYI6 // A0A0D3CZ17 // A0A0D3CYI5 // A0A0D3CVI9 // A0A0D3CYG4 // A0A0D3CYG6 // A0A0D3D1S8 // A0A0D3CVS5 // A0A0D3CYE2 // A0A0D3D144 // A0A0D3D146 // A0A0D3CWD0 // A0A0D3CYA0 // A0A0D3CWD4 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3CYR1 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CVH6 // A0A0D3CVU0 // A0A0D3CYN4 // A0A0D3CX04 // A0A0D3CZ65 // A0A0D3EIC4 // A0A0D3CY95 // A0A0D3CX08 // A0A0D3CYJ2 // A0A0D3CYJ1 // A0A0D3D1W2 // A0A0D3CYJ6 // A0A0D3CYJ4 // A0A0D3CWW2 // A0A0D3CX41 // A0A0D3CVL5 // A0A0D3CYH6 // A0A0D3CYH9 // A0A0D3D1L5 // A0A0D3CX76 // A0A0D3CZ29 // A0A0D3EIC9 // A0A0D3CXK0 // A0A0D3CZ16 // A0A0D3CY97 // A0A0D3D1V9 // A0A0D3CYD0 // A0A0D3CYG1 // A0A0D3CWW6 // A0A0D3CYB9 // A0A0D3CX18 // A0A0D3CVH3 
GO:0046872	F	metal ion binding	94	665	1997	37767	2.5e-17	3.6e-15	// A0A0D3CWP5 // A0A0D3CWG1 // A0A0D3CYS4 // A0A0D3CYS6 // A0A0D3CXY3 // A0A0D3CZ32 // A0A0D3CX32 // A0A0D3CYK5 // A0A0D3CY46 // A0A0D3CYK1 // A0A0D3CYX5 // A0A0D3CXP7 // A0A0D3EIF6 // A0A0D3CYS0 // A0A0D3CYR8 // A0A0D3CYJ9 // A0A0D3EIA0 // A0A0D3EIA1 // A0A0D3CZ48 // A0A0D3D1W1 // A0A0D3CWN0 // A0A0D3D1W2 // A0A0D3EIA8 // A0A0D3CY77 // A0A0D3D1F1 // A0A0D3EII0 // A0A0D3D1F4 // A0A0D3CZ94 // A0A0D3CXQ4 // A0A0D3CYB7 // A0A0D3CWE6 // A0A0D3CWV3 // A0A0D3D1T8 // A0A0D3D1T6 // A0A0D3CYM0 // A0A0D3CYZ0 // A0A0D3CYE7 // A0A0D3CYB0 // A0A0D3CZC2 // A0A0D3CXT3 // A0A0D3EIG7 // A0A0D3CWH2 // A0A0D3CWU6 // A0A0D3CVH2 // A0A0D3CWL6 // A0A0D3CYL6 // A0A0D3D198 // A0A0D3D1D8 // A0A0D3D1U7 // A0A0D3CWU1 // A0A0D3D1M0 // A0A0D3CZ77 // A0A0D3D1R2 // A0A0D3CX70 // A0A0D3CY04 // A0A0D3CY06 // A0A0D3CWZ5 // A0A0D3CVJ4 // A0A0D3CWS1 // A0A0D3CYN5 // A0A0D3CYN3 // A0A0D3D1B4 // A0A0D3CZ01 // A0A0D3D1B2 // A0A0D3D1B1 // A0A0D3D141 // A0A0D3CYF1 // A0A0D3CYW0 // A0A0D3CZ84 // A0A0D3CYQ8 // A0A0D3CYQ9 // A0A0D3D1K9 // A0A0D3D1K8 // A0A0D3CWI6 // A0A0D3D1C5 // A0A0D3CY27 // A0A0D3CZ17 // A0A0D3CYA3 // A0A0D3CYV5 // A0A0D3CXR5 // A0A0D3CYV2 // A0A0D3CWQ0 // A0A0D3CXJ6 // A0A0D3CZC3 // A0A0D3CYP0 // A0A0D3CXX5 // A0A0D3CXX7 // A0A0D3EIC7 // A0A0D3CXK5 // A0A0D3CY51 // A0A0D3CZ28 // A0A0D3D150 // A0A0D3CY23 // A0A0D3CXS5 
GO:0003824	F	catalytic activity	270	665	9638	37767	2.9e-17	3.6e-15	// A0A0D3CX33 // A0A0D3CWP4 // A0A0D3CWG6 // A0A0D3BA47 // A0A0D3CWP1 // A0A0D3CYS4 // A0A0D3CYZ7 // A0A0D3D1S2 // A0A0D3CXY3 // A0A0D3CXY2 // A0A0D3CXY1 // A0A0D3EIB1 // A0A0D3CVT3 // A0A0D3D208 // A0A0D3D1V9 // A0A0D3CYJ2 // A0A0D3CX35 // A0A0D3CZ32 // A0A0D3CX36 // A0A0D3CWX2 // A0A0D3CWX1 // A0A0D3CYK0 // A0A0D3CYK2 // A0A0D3CVT0 // A0A0D3CYC9 // A0A0D3CXX7 // A0A0D3CXP7 // A0A0D3CYX9 // A0A0D3CWB9 // A0A0D3CVK4 // A0A0D3CWN6 // A0A0D3D1K6 // A0A0D3CYC2 // A0A0D3CYC3 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3CYR1 // A0A0D3CYR6 // A0A0D3D1W1 // A0A0D3CYS0 // A0A0D3CXM1 // A0A0D3CYA0 // A0A0D3CY78 // A0A0D3CVU0 // A0A0D3CX03 // A0A0D3EIA0 // A0A0D3CWP9 // A0A0D3CWW4 // A0A0D3CX41 // A0A0D3CY70 // A0A0D3CWN0 // A0A0D3CYJ1 // A0A0D3D1W2 // A0A0D3CY74 // A0A0D3CYJ6 // A0A0D3D1W7 // A0A0D3CYJ4 // A0A0D3CYA1 // A0A0D3CX81 // A0A0D3D1F1 // A0A0D3D1V8 // A0A0D3D1F5 // A0A0D3CVT1 // A0A0D3CVS9 // A0A0D3CXQ0 // A0A0D3D1R2 // A0A0D3CYB9 // A0A0D3EIC1 // A0A0D3CWE4 // A0A0D3CYU7 // A0A0D3CWE6 // A0A0D3CXX9 // A0A0D3CWK1 // A0A0D3D1H2 // A0A0D3CYU8 // A0A0D3D184 // A0A0D3D186 // A0A0D3CWX6 // A0A0D3D188 // A0A0D3CZ54 // A0A0D3CYM4 // A0A0D3CX87 // A0A0D3CY63 // A0A0D3CWM1 // A0A0D3CZ52 // A0A0D3CYZ9 // A0A0D3EIH0 // A0A0D3EIH4 // A0A0D3D1G0 // A0A0D3CYB4 // A0A0D3CXN6 // A0A0D3CXN4 // A0A0D3CZC3 // A0A0D3CYB0 // A0A0D3CYE2 // A0A0D3CYE3 // A0A0D3CYP0 // A0A0D3CYE9 // A0A0D3CYT5 // A0A0D3EIG7 // A0A0D3EIG5 // A0A0D3CZ17 // A0A0D3EIG1 // A0A0D3CVH6 // A0A0D3D1L5 // A0A0D3CWU6 // A0A0D3CVH5 // A0A0D3CVH2 // A0A0D3CVH3 // A0A0D3CY95 // A0A0D3CYL6 // A0A0D3D1L8 // A0A0D3CWL3 // A0A0D3D1D8 // A0A0D3D1D7 // A0A0D3D1L6 // A0A0D3CXK0 // A0A0D3CYD6 // A0A0D3D1U7 // A0A0D3CVG1 // A0A0D3CVG5 // A0A0D3CZ65 // A0A0D3CY90 // A0A0D3CWE5 // A0A0D3D1M3 // A0A0D3CWT2 // A0A0D3CWT0 // A0A0D3EIF3 // A0A0D3CVP1 // A0A0D3CVI5 // A0A0D3D148 // A0A0D3CWK4 // A0A0D3CY82 // A0A0D3CY85 // A0A0D3CY84 // A0A0D3CZ71 // A0A0D3CY86 // A0A0D3D1K9 // A0A0D3D1W6 // A0A0D3CVI9 // A0A0D3CWK8 // A0A0D3D1E2 // A0A0D3D1E1 // A0A0D3CX72 // A0A0D3D1E7 // A0A0D3CX74 // A0A0D3CX76 // A0A0D3CYG1 // A0A0D3CYG4 // A0A0D3CYG5 // A0A0D3CYG6 // A0A0D3CY06 // A0A0D3CX09 // A0A0D3CWR4 // A0A0D3D144 // A0A0D3D163 // A0A0D3CWD1 // A0A0D3CWD0 // A0A0D3D164 // A0A0D3CWD4 // A0A0D3CWR6 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3D1J6 // A0A0D3CWS4 // A0A0D3CVJ5 // A0A0D3CVQ3 // A0A0D3CZC2 // A0A0D3CYN4 // A0A0D3CXZ2 // A0A0D3CWI6 // A0A0D3CYN0 // A0A0D3CZA9 // A0A0D3CWJ9 // A0A0D3CY53 // A0A0D3CZ02 // A0A0D3D1B4 // A0A0D3D161 // A0A0D3D1B2 // A0A0D3CXM6 // A0A0D3CZ04 // A0A0D3CYF7 // A0A0D3CY35 // A0A0D3CY36 // A0A0D3CYH6 // A0A0D3CYF2 // A0A0D3CYF1 // A0A0D3CZ88 // A0A0D3CWZ5 // A0A0D3CWC9 // A0A0D3CY25 // A0A0D3EI89 // A0A0D3CZ84 // A0A0D3CWI9 // A0A0D3CVR2 // A0A0D3CYQ9 // A0A0D3CVR4 // A0A0D3CVR6 // A0A0D3CVR7 // A0A0D3D1K5 // A0A0D3D1K4 // A0A0D3CYQ0 // A0A0D3CWI3 // A0A0D3D1P5 // A0A0D3D1P6 // A0A0D3CVK0 // A0A0D3CWN3 // A0A0D3CY66 // A0A0D3CX53 // A0A0D3CX54 // A0A0D3CXJ6 // A0A0D3CYI3 // A0A0D3CYI0 // A0A0D3CYI1 // A0A0D3CYI6 // A0A0D3CZ14 // A0A0D3CZ47 // A0A0D3CYI5 // A0A0D3CY29 // A0A0D3CXJ8 // A0A0D3CZ99 // A0A0D3D1R8 // A0A0D3CWU0 // A0A0D3CX46 // A0A0D3CVS8 // A0A0D3CXR9 // A0A0D3CWB5 // A0A0D3CYA3 // A0A0D3EID3 // A0A0D3CXR5 // A0A0D3CYA6 // A0A0D3CZ94 // A0A0D3CXR1 // A0A0D3CWQ1 // A0A0D3CVS5 // A0A0D3CVS2 // A0A0D3CWQ6 // A0A0D3CY51 // A0A0D3CYP1 // A0A0D3CWQ9 // A0A0D3CZC0 // A0A0D3CWS0 // A0A0D3CYP4 // A0A0D3D1Q1 // A0A0D3D1Q0 // A0A0D3EIC2 // A0A0D3D1C6 // A0A0D3D1J0 // A0A0D3EIC4 // A0A0D3EIC8 // A0A0D3EIC9 // A0A0D3CY23 // A0A0D3CWW2 // A0A0D3CYH3 // A0A0D3CYH4 // A0A0D3CY79 // A0A0D3CZ16 // A0A0D3CZ29 // A0A0D3CY97 // A0A0D3CZA2 // A0A0D3D1X4 // A0A0D3CXK2 // A0A0D3EID1 // A0A0D3CXS5 // A0A0D3CWW6 // A0A0D3D1S6 // A0A0D3CVG4 // A0A0D3CXS1 // A0A0D3CXS0 // A0A0D3CWW7 
GO:0001883	F	purine nucleoside binding	77	665	1465	37767	9.9e-17	6.9e-15	// A0A0D3CWI9 // A0A0D3CZ71 // A0A0D3EIC8 // A0A0D3EIH0 // A0A0D3CVR7 // A0A0D3CWT2 // A0A0D3CWP6 // A0A0D3D1P5 // A0A0D3EIF3 // A0A0D3CVP1 // A0A0D3CX17 // A0A0D3D1W1 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3CXJ8 // A0A0D3CX11 // A0A0D3CX10 // A0A0D3CX41 // A0A0D3CVM5 // A0A0D3CWN3 // A0A0D3CX54 // A0A0D3CYI3 // A0A0D3CYI0 // A0A0D3CYI1 // A0A0D3CYI6 // A0A0D3CZ17 // A0A0D3CYI5 // A0A0D3CVI9 // A0A0D3CYG4 // A0A0D3CYG6 // A0A0D3D1S8 // A0A0D3CVS5 // A0A0D3CYE2 // A0A0D3D144 // A0A0D3D146 // A0A0D3CWD0 // A0A0D3CYA0 // A0A0D3CWD4 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3CYR1 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CVH6 // A0A0D3CVU0 // A0A0D3CYN4 // A0A0D3CX04 // A0A0D3CZ65 // A0A0D3EIC4 // A0A0D3CY95 // A0A0D3CX08 // A0A0D3CYJ2 // A0A0D3CYJ1 // A0A0D3D1W2 // A0A0D3CYJ6 // A0A0D3CYJ4 // A0A0D3CWW2 // A0A0D3CXM6 // A0A0D3CVL5 // A0A0D3CYH6 // A0A0D3CYH9 // A0A0D3D1L5 // A0A0D3CX76 // A0A0D3CZ29 // A0A0D3EIC9 // A0A0D3CXK0 // A0A0D3CZ16 // A0A0D3CY97 // A0A0D3D1V9 // A0A0D3CYD0 // A0A0D3CYG1 // A0A0D3CWW6 // A0A0D3CYB9 // A0A0D3CX18 // A0A0D3CVH3 
GO:0001882	F	nucleoside binding	77	665	1465	37767	9.9e-17	6.9e-15	// A0A0D3CWI9 // A0A0D3CZ71 // A0A0D3EIC8 // A0A0D3EIH0 // A0A0D3CVR7 // A0A0D3CWT2 // A0A0D3CWP6 // A0A0D3D1P5 // A0A0D3EIF3 // A0A0D3CVP1 // A0A0D3CX17 // A0A0D3D1W1 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3CXJ8 // A0A0D3CX11 // A0A0D3CX10 // A0A0D3CX41 // A0A0D3CVM5 // A0A0D3CWN3 // A0A0D3CX54 // A0A0D3CYI3 // A0A0D3CYI0 // A0A0D3CYI1 // A0A0D3CYI6 // A0A0D3CZ17 // A0A0D3CYI5 // A0A0D3CVI9 // A0A0D3CYG4 // A0A0D3CYG6 // A0A0D3D1S8 // A0A0D3CVS5 // A0A0D3CYE2 // A0A0D3D144 // A0A0D3D146 // A0A0D3CWD0 // A0A0D3CYA0 // A0A0D3CWD4 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3CYR1 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CVH6 // A0A0D3CVU0 // A0A0D3CYN4 // A0A0D3CX04 // A0A0D3CZ65 // A0A0D3EIC4 // A0A0D3CY95 // A0A0D3CX08 // A0A0D3CYJ2 // A0A0D3CYJ1 // A0A0D3D1W2 // A0A0D3CYJ6 // A0A0D3CYJ4 // A0A0D3CWW2 // A0A0D3CXM6 // A0A0D3CVL5 // A0A0D3CYH6 // A0A0D3CYH9 // A0A0D3D1L5 // A0A0D3CX76 // A0A0D3CZ29 // A0A0D3EIC9 // A0A0D3CXK0 // A0A0D3CZ16 // A0A0D3CY97 // A0A0D3D1V9 // A0A0D3CYD0 // A0A0D3CYG1 // A0A0D3CWW6 // A0A0D3CYB9 // A0A0D3CX18 // A0A0D3CVH3 
GO:0030554	F	adenyl nucleotide binding	77	665	1465	37767	9.9e-17	6.9e-15	// A0A0D3CWI9 // A0A0D3CZ71 // A0A0D3EIC8 // A0A0D3EIH0 // A0A0D3CVR7 // A0A0D3CWT2 // A0A0D3CWP6 // A0A0D3D1P5 // A0A0D3EIF3 // A0A0D3CVP1 // A0A0D3CX17 // A0A0D3D1W1 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3CXJ8 // A0A0D3CX11 // A0A0D3CX10 // A0A0D3CX41 // A0A0D3CVM5 // A0A0D3CWN3 // A0A0D3CX54 // A0A0D3CYI3 // A0A0D3CYI0 // A0A0D3CYI1 // A0A0D3CYI6 // A0A0D3CZ17 // A0A0D3CYI5 // A0A0D3CVI9 // A0A0D3CYG4 // A0A0D3CYG6 // A0A0D3D1S8 // A0A0D3CVS5 // A0A0D3CYE2 // A0A0D3D144 // A0A0D3D146 // A0A0D3CWD0 // A0A0D3CYA0 // A0A0D3CWD4 // A0A0D3CYR3 // A0A0D3CYR2 // A0A0D3CYR1 // A0A0D3EIE5 // A0A0D3D1J8 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3CVH6 // A0A0D3CVU0 // A0A0D3CYN4 // A0A0D3CX04 // A0A0D3CZ65 // A0A0D3EIC4 // A0A0D3CY95 // A0A0D3CX08 // A0A0D3CYJ2 // A0A0D3CYJ1 // A0A0D3D1W2 // A0A0D3CYJ6 // A0A0D3CYJ4 // A0A0D3CWW2 // A0A0D3CXM6 // A0A0D3CVL5 // A0A0D3CYH6 // A0A0D3CYH9 // A0A0D3D1L5 // A0A0D3CX76 // A0A0D3CZ29 // A0A0D3EIC9 // A0A0D3CXK0 // A0A0D3CZ16 // A0A0D3CY97 // A0A0D3D1V9 // A0A0D3CYD0 // A0A0D3CYG1 // A0A0D3CWW6 // A0A0D3CYB9 // A0A0D3CX18 // A0A0D3CVH3 
